Trace File Name, Cache Size (KB), Block Size (bytes), Associativity, Replacement Policy, Total Blocks (KB), Total Blocks Exponent (2^X), Tag Size (bits), Index Size (bits), Total Indicies (KB), Overhead Memory Size (KB), Implementation Memory Size (KB), Cache Hit Rate %, CPI
"TestTrace.trc", 8, 64, 8, RND, 0.125, 7, 22, 4, 0.015625, 0.359375, 8.359375, 98.07, 39.34782608695652
"TestTrace.trc", 8, 64, 8, LRU, 0.125, 7, 22, 4, 0.015625, 0.359375, 8.359375, 98.00, 59.78260869565217
"TestTrace.trc", 16, 4, 1, RR, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 78.90, 7.108695652173913
"TestTrace.trc", 16, 4, 1, RND, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 84.15, 5.760869565217392
"TestTrace.trc", 16, 4, 1, LRU, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 76.71, 7.934782608695652
"TestTrace.trc", 16, 4, 2, RR, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 77.75, 7.717391304347826
"TestTrace.trc", 16, 4, 2, RND, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 81.06, 6.543478260869565
"TestTrace.trc", 16, 4, 2, LRU, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 76.71, 7.934782608695652
"TestTrace.trc", 16, 4, 4, RR, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 77.13, 7.891304347826087
"TestTrace.trc", 16, 4, 4, RND, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 77.49, 7.630434782608695
"TestTrace.trc", 16, 4, 4, LRU, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 76.71, 7.934782608695652
"TestTrace.trc", 16, 4, 8, RR, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 76.71, 7.934782608695652
"TestTrace.trc", 16, 4, 8, RND, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 76.71, 7.934782608695652
"TestTrace.trc", 16, 4, 8, LRU, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 76.71, 7.934782608695652
"TestTrace.trc", 16, 16, 1, RR, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 93.46, 13.304347826086957
"TestTrace.trc", 16, 16, 1, RND, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 94.15, 10.41304347826087
"TestTrace.trc", 16, 16, 1, LRU, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 92.71, 19.08695652173913
"TestTrace.trc", 16, 16, 2, RR, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 93.33, 15.0
"TestTrace.trc", 16, 16, 2, RND, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 93.72, 12.108695652173912
"TestTrace.trc", 16, 16, 2, LRU, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 92.71, 19.08695652173913
"TestTrace.trc", 16, 16, 4, RR, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 93.22, 17.0
"TestTrace.trc", 16, 16, 4, RND, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 93.12, 15.173913043478262
"TestTrace.trc", 16, 16, 4, LRU, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 92.71, 19.08695652173913
"TestTrace.trc", 16, 16, 8, RR, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 92.97, 18.565217391304348
"TestTrace.trc", 16, 16, 8, RND, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 92.82, 17.869565217391305
"TestTrace.trc", 16, 16, 8, LRU, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 92.71, 19.08695652173913
"TestTrace.trc", 16, 64, 1, RR, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.12, 31.17391304347826
"TestTrace.trc", 16, 64, 1, RND, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.20, 23.0
"TestTrace.trc", 16, 64, 1, LRU, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.00, 59.78260869565217
"TestTrace.trc", 16, 64, 2, RR, 0.25, 8, 19, 7, 0.125, 0.625, 16.625, 98.12, 35.78260869565217
"TestTrace.trc", 16, 64, 2, RND, 0.25, 8, 19, 7, 0.125, 0.625, 16.625, 98.12, 31.17391304347826
"TestTrace.trc", 16, 64, 2, LRU, 0.25, 8, 19, 7, 0.125, 0.625, 16.625, 98.00, 59.78260869565217
"TestTrace.trc", 16, 64, 4, RR, 0.25, 8, 20, 6, 0.0625, 0.65625, 16.65625, 98.13, 40.65217391304348
"TestTrace.trc", 16, 64, 4, RND, 0.25, 8, 20, 6, 0.0625, 0.65625, 16.65625, 98.08, 36.28260869565217
"TestTrace.trc", 16, 64, 4, LRU, 0.25, 8, 20, 6, 0.0625, 0.65625, 16.65625, 98.00, 59.78260869565217
"TestTrace.trc", 16, 64, 8, RR, 0.25, 8, 21, 5, 0.03125, 0.6875, 16.6875, 98.11, 49.34782608695652
"TestTrace.trc", 16, 64, 8, RND, 0.25, 8, 21, 5, 0.03125, 0.6875, 16.6875, 98.04, 46.5
"TestTrace.trc", 16, 64, 8, LRU, 0.25, 8, 21, 5, 0.03125, 0.6875, 16.6875, 98.00, 59.78260869565217
"TestTrace.trc", 64, 4, 1, RR, 16.0, 14, 16, 14, 16.0, 34.0, 98.0, 78.90, 7.108695652173913
"TestTrace.trc", 64, 4, 1, RND, 16.0, 14, 16, 14, 16.0, 34.0, 98.0, 84.15, 5.760869565217392
"TestTrace.trc", 64, 4, 1, LRU, 16.0, 14, 16, 14, 16.0, 34.0, 98.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 4, 2, RR, 16.0, 14, 17, 13, 8.0, 36.0, 100.0, 77.75, 7.717391304347826
"TestTrace.trc", 64, 4, 2, RND, 16.0, 14, 17, 13, 8.0, 36.0, 100.0, 81.06, 6.543478260869565
"TestTrace.trc", 64, 4, 2, LRU, 16.0, 14, 17, 13, 8.0, 36.0, 100.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 4, 4, RR, 16.0, 14, 18, 12, 4.0, 38.0, 102.0, 77.13, 7.891304347826087
"TestTrace.trc", 64, 4, 4, RND, 16.0, 14, 18, 12, 4.0, 38.0, 102.0, 77.49, 7.630434782608695
"TestTrace.trc", 64, 4, 4, LRU, 16.0, 14, 18, 12, 4.0, 38.0, 102.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 4, 8, RR, 16.0, 14, 19, 11, 2.0, 40.0, 104.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 4, 8, RND, 16.0, 14, 19, 11, 2.0, 40.0, 104.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 4, 8, LRU, 16.0, 14, 19, 11, 2.0, 40.0, 104.0, 76.71, 7.934782608695652
"TestTrace.trc", 64, 16, 1, RR, 4.0, 12, 16, 12, 4.0, 8.5, 72.5, 93.46, 13.304347826086957
"TestTrace.trc", 64, 16, 1, RND, 4.0, 12, 16, 12, 4.0, 8.5, 72.5, 94.15, 10.41304347826087
"TestTrace.trc", 64, 16, 1, LRU, 4.0, 12, 16, 12, 4.0, 8.5, 72.5, 92.71, 19.08695652173913
"TestTrace.trc", 64, 16, 2, RR, 4.0, 12, 17, 11, 2.0, 9.0, 73.0, 93.33, 15.0
"TestTrace.trc", 64, 16, 2, RND, 4.0, 12, 17, 11, 2.0, 9.0, 73.0, 93.72, 12.108695652173912
"TestTrace.trc", 64, 16, 2, LRU, 4.0, 12, 17, 11, 2.0, 9.0, 73.0, 92.71, 19.08695652173913
"TestTrace.trc", 64, 16, 4, RR, 4.0, 12, 18, 10, 1.0, 9.5, 73.5, 93.16, 17.17391304347826
"TestTrace.trc", 64, 16, 4, RND, 4.0, 12, 18, 10, 1.0, 9.5, 73.5, 93.06, 15.652173913043478
"TestTrace.trc", 64, 16, 4, LRU, 4.0, 12, 18, 10, 1.0, 9.5, 73.5, 92.71, 19.08695652173913
"TestTrace.trc", 64, 16, 8, RR, 4.0, 12, 19, 9, 0.5, 10.0, 74.0, 92.97, 18.565217391304348
"TestTrace.trc", 64, 16, 8, RND, 4.0, 12, 19, 9, 0.5, 10.0, 74.0, 92.82, 17.869565217391305
"TestTrace.trc", 64, 16, 8, LRU, 4.0, 12, 19, 9, 0.5, 10.0, 74.0, 92.71, 19.08695652173913
"TestTrace.trc", 64, 64, 1, RR, 1.0, 10, 16, 10, 1.0, 2.125, 66.125, 98.12, 31.17391304347826
"TestTrace.trc", 64, 64, 1, RND, 1.0, 10, 16, 10, 1.0, 2.125, 66.125, 98.20, 23.0
"TestTrace.trc", 64, 64, 1, LRU, 1.0, 10, 16, 10, 1.0, 2.125, 66.125, 98.00, 59.78260869565217
"TestTrace.trc", 64, 64, 2, RR, 1.0, 10, 17, 9, 0.5, 2.25, 66.25, 98.12, 35.78260869565217
"TestTrace.trc", 64, 64, 2, RND, 1.0, 10, 17, 9, 0.5, 2.25, 66.25, 98.12, 31.17391304347826
"TestTrace.trc", 64, 64, 2, LRU, 1.0, 10, 17, 9, 0.5, 2.25, 66.25, 98.00, 59.78260869565217
"TestTrace.trc", 64, 64, 4, RR, 1.0, 10, 18, 8, 0.25, 2.375, 66.375, 98.11, 42.56521739130435
"TestTrace.trc", 64, 64, 4, RND, 1.0, 10, 18, 8, 0.25, 2.375, 66.375, 98.07, 38.32608695652174
"TestTrace.trc", 64, 64, 4, LRU, 1.0, 10, 18, 8, 0.25, 2.375, 66.375, 98.00, 59.78260869565217
"TestTrace.trc", 64, 64, 8, RR, 1.0, 10, 19, 7, 0.125, 2.5, 66.5, 98.11, 49.34782608695652
"TestTrace.trc", 64, 64, 8, RND, 1.0, 10, 19, 7, 0.125, 2.5, 66.5, 98.04, 46.5
"TestTrace.trc", 64, 64, 8, LRU, 1.0, 10, 19, 7, 0.125, 2.5, 66.5, 98.00, 59.78260869565217
"TestTrace.trc", 256, 4, 1, RR, 64.0, 16, 14, 16, 64.0, 120.0, 376.0, 78.90, 7.108695652173913
"TestTrace.trc", 256, 4, 1, RND, 64.0, 16, 14, 16, 64.0, 120.0, 376.0, 84.15, 5.760869565217392
"TestTrace.trc", 256, 4, 1, LRU, 64.0, 16, 14, 16, 64.0, 120.0, 376.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 4, 2, RR, 64.0, 16, 15, 15, 32.0, 128.0, 384.0, 77.75, 7.717391304347826
"TestTrace.trc", 256, 4, 2, RND, 64.0, 16, 15, 15, 32.0, 128.0, 384.0, 81.06, 6.543478260869565
"TestTrace.trc", 256, 4, 2, LRU, 64.0, 16, 15, 15, 32.0, 128.0, 384.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 4, 4, RR, 64.0, 16, 16, 14, 16.0, 136.0, 392.0, 77.13, 7.891304347826087
"TestTrace.trc", 256, 4, 4, RND, 64.0, 16, 16, 14, 16.0, 136.0, 392.0, 77.49, 7.630434782608695
"TestTrace.trc", 256, 4, 4, LRU, 64.0, 16, 16, 14, 16.0, 136.0, 392.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 4, 8, RR, 64.0, 16, 17, 13, 8.0, 144.0, 400.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 4, 8, RND, 64.0, 16, 17, 13, 8.0, 144.0, 400.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 4, 8, LRU, 64.0, 16, 17, 13, 8.0, 144.0, 400.0, 76.71, 7.934782608695652
"TestTrace.trc", 256, 16, 1, RR, 16.0, 14, 14, 14, 16.0, 30.0, 286.0, 93.46, 13.304347826086957
"TestTrace.trc", 256, 16, 1, RND, 16.0, 14, 14, 14, 16.0, 30.0, 286.0, 94.15, 10.41304347826087
"TestTrace.trc", 256, 16, 1, LRU, 16.0, 14, 14, 14, 16.0, 30.0, 286.0, 92.71, 19.08695652173913
"TestTrace.trc", 256, 16, 2, RR, 16.0, 14, 15, 13, 8.0, 32.0, 288.0, 93.33, 15.0
"TestTrace.trc", 256, 16, 2, RND, 16.0, 14, 15, 13, 8.0, 32.0, 288.0, 93.72, 12.108695652173912
"TestTrace.trc", 256, 16, 2, LRU, 16.0, 14, 15, 13, 8.0, 32.0, 288.0, 92.71, 19.08695652173913
"TestTrace.trc", 256, 16, 4, RR, 16.0, 14, 16, 12, 4.0, 34.0, 290.0, 93.16, 17.17391304347826
"TestTrace.trc", 256, 16, 4, RND, 16.0, 14, 16, 12, 4.0, 34.0, 290.0, 93.06, 15.652173913043478
"TestTrace.trc", 256, 16, 4, LRU, 16.0, 14, 16, 12, 4.0, 34.0, 290.0, 92.71, 19.08695652173913
"TestTrace.trc", 256, 16, 8, RR, 16.0, 14, 17, 11, 2.0, 36.0, 292.0, 92.97, 18.565217391304348
"TestTrace.trc", 256, 16, 8, RND, 16.0, 14, 17, 11, 2.0, 36.0, 292.0, 92.82, 17.869565217391305
"TestTrace.trc", 256, 16, 8, LRU, 16.0, 14, 17, 11, 2.0, 36.0, 292.0, 92.71, 19.08695652173913
"TestTrace.trc", 256, 64, 1, RR, 4.0, 12, 14, 12, 4.0, 7.5, 263.5, 98.12, 31.17391304347826
"TestTrace.trc", 256, 64, 1, RND, 4.0, 12, 14, 12, 4.0, 7.5, 263.5, 98.20, 23.0
"TestTrace.trc", 256, 64, 1, LRU, 4.0, 12, 14, 12, 4.0, 7.5, 263.5, 98.00, 59.78260869565217
"TestTrace.trc", 256, 64, 2, RR, 4.0, 12, 15, 11, 2.0, 8.0, 264.0, 98.12, 35.78260869565217
"TestTrace.trc", 256, 64, 2, RND, 4.0, 12, 15, 11, 2.0, 8.0, 264.0, 98.12, 31.17391304347826
"TestTrace.trc", 256, 64, 2, LRU, 4.0, 12, 15, 11, 2.0, 8.0, 264.0, 98.00, 59.78260869565217
"TestTrace.trc", 256, 64, 4, RR, 4.0, 12, 16, 10, 1.0, 8.5, 264.5, 98.11, 42.56521739130435
"TestTrace.trc", 256, 64, 4, RND, 4.0, 12, 16, 10, 1.0, 8.5, 264.5, 98.07, 38.32608695652174
"TestTrace.trc", 256, 64, 4, LRU, 4.0, 12, 16, 10, 1.0, 8.5, 264.5, 98.00, 59.78260869565217
"TestTrace.trc", 256, 64, 8, RR, 4.0, 12, 17, 9, 0.5, 9.0, 265.0, 98.11, 49.34782608695652
"TestTrace.trc", 256, 64, 8, RND, 4.0, 12, 17, 9, 0.5, 9.0, 265.0, 98.04, 46.5
"TestTrace.trc", 256, 64, 8, LRU, 4.0, 12, 17, 9, 0.5, 9.0, 265.0, 98.00, 59.78260869565217
"Corruption1.trc", 8, 4, 1, RR, 2.0, 11, 19, 11, 2.0, 5.0, 13.0, 88.80, 5.717133333333333
"Corruption1.trc", 8, 4, 1, RND, 2.0, 11, 19, 11, 2.0, 5.0, 13.0, 90.32, 5.4732
"Corruption1.trc", 8, 4, 1, LRU, 2.0, 11, 19, 11, 2.0, 5.0, 13.0, 76.61, 8.7706
"Corruption1.trc", 8, 4, 2, RR, 2.0, 11, 20, 10, 1.0, 5.25, 13.25, 90.08, 6.875733333333334
"Corruption1.trc", 8, 4, 2, RND, 2.0, 11, 20, 10, 1.0, 5.25, 13.25, 90.77, 5.444
"Corruption1.trc", 8, 4, 2, LRU, 2.0, 11, 20, 10, 1.0, 5.25, 13.25, 76.61, 8.7706
"Corruption1.trc", 8, 4, 4, RR, 2.0, 11, 21, 9, 0.5, 5.5, 13.5, 91.77, 8.9238
"Corruption1.trc", 8, 4, 4, RND, 2.0, 11, 21, 9, 0.5, 5.5, 13.5, 90.58, 5.459066666666667
"Corruption1.trc", 8, 4, 4, LRU, 2.0, 11, 21, 9, 0.5, 5.5, 13.5, 76.61, 8.7706
"Corruption1.trc", 8, 4, 8, RR, 2.0, 11, 22, 8, 0.25, 5.75, 13.75, 93.79, 12.584
"Corruption1.trc", 8, 4, 8, RND, 2.0, 11, 22, 8, 0.25, 5.75, 13.75, 90.44, 5.471333333333333
"Corruption1.trc", 8, 4, 8, LRU, 2.0, 11, 22, 8, 0.25, 5.75, 13.75, 76.61, 8.7706
"Corruption1.trc", 8, 16, 1, RR, 0.5, 9, 19, 9, 0.5, 1.25, 9.25, 96.14, 7.100266666666666
"Corruption1.trc", 8, 16, 1, RND, 0.5, 9, 19, 9, 0.5, 1.25, 9.25, 96.38, 6.781933333333333
"Corruption1.trc", 8, 16, 1, LRU, 0.5, 9, 19, 9, 0.5, 1.25, 9.25, 92.69, 21.3788
"Corruption1.trc", 8, 16, 2, RR, 0.5, 9, 20, 8, 0.25, 1.3125, 9.3125, 96.49, 8.4944
"Corruption1.trc", 8, 16, 2, RND, 0.5, 9, 20, 8, 0.25, 1.3125, 9.3125, 96.60, 6.537866666666667
"Corruption1.trc", 8, 16, 2, LRU, 0.5, 9, 20, 8, 0.25, 1.3125, 9.3125, 92.69, 21.3788
"Corruption1.trc", 8, 16, 4, RR, 0.5, 9, 21, 7, 0.125, 1.375, 9.375, 96.94, 11.078
"Corruption1.trc", 8, 16, 4, RND, 0.5, 9, 21, 7, 0.125, 1.375, 9.375, 96.58, 6.558133333333333
"Corruption1.trc", 8, 16, 4, LRU, 0.5, 9, 21, 7, 0.125, 1.375, 9.375, 92.69, 21.3788
"Corruption1.trc", 8, 16, 8, RR, 0.5, 9, 22, 6, 0.0625, 1.4375, 9.4375, 97.61, 15.500666666666667
"Corruption1.trc", 8, 16, 8, RND, 0.5, 9, 22, 6, 0.0625, 1.4375, 9.4375, 96.61, 6.527
"Corruption1.trc", 8, 16, 8, LRU, 0.5, 9, 22, 6, 0.0625, 1.4375, 9.4375, 92.69, 21.3788
"Corruption1.trc", 8, 64, 1, RR, 0.125, 7, 19, 7, 0.125, 0.3125, 8.3125, 98.69, 10.3088
"Corruption1.trc", 8, 64, 1, RND, 0.125, 7, 19, 7, 0.125, 0.3125, 8.3125, 98.72, 9.982933333333333
"Corruption1.trc", 8, 64, 1, LRU, 0.125, 7, 19, 7, 0.125, 0.3125, 8.3125, 98.00, 68.2428
"Corruption1.trc", 8, 64, 2, RR, 0.125, 7, 20, 6, 0.0625, 0.328125, 8.328125, 98.74, 12.594
"Corruption1.trc", 8, 64, 2, RND, 0.125, 7, 20, 6, 0.0625, 0.328125, 8.328125, 98.77, 9.399
"Corruption1.trc", 8, 64, 2, LRU, 0.125, 7, 20, 6, 0.0625, 0.328125, 8.328125, 98.00, 68.2428
"Corruption1.trc", 8, 64, 4, RR, 0.125, 7, 21, 5, 0.03125, 0.34375, 8.34375, 98.81, 16.731066666666667
"Corruption1.trc", 8, 64, 4, RND, 0.125, 7, 21, 5, 0.03125, 0.34375, 8.34375, 98.79, 9.183266666666666
"Corruption1.trc", 8, 64, 4, LRU, 0.125, 7, 21, 5, 0.03125, 0.34375, 8.34375, 98.00, 68.2428
"Corruption1.trc", 8, 64, 8, RR, 0.125, 7, 22, 4, 0.015625, 0.359375, 8.359375, 98.97, 22.556933333333333
"Corruption1.trc", 8, 64, 8, RND, 0.125, 7, 22, 4, 0.015625, 0.359375, 8.359375, 98.80, 9.045933333333334
"Corruption1.trc", 8, 64, 8, LRU, 0.125, 7, 22, 4, 0.015625, 0.359375, 8.359375, 98.00, 68.2428
"Corruption1.trc", 16, 4, 1, RR, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 87.94, 5.8886
"Corruption1.trc", 16, 4, 1, RND, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 90.35, 5.482733333333333
"Corruption1.trc", 16, 4, 1, LRU, 4.0, 12, 18, 12, 4.0, 9.5, 25.5, 76.61, 8.7706
"Corruption1.trc", 16, 4, 2, RR, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 89.73, 7.012133333333334
"Corruption1.trc", 16, 4, 2, RND, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 90.46, 5.523
"Corruption1.trc", 16, 4, 2, LRU, 4.0, 12, 19, 11, 2.0, 10.0, 26.0, 76.61, 8.7706
"Corruption1.trc", 16, 4, 4, RR, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 91.49, 9.074333333333334
"Corruption1.trc", 16, 4, 4, RND, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 89.83, 5.603533333333333
"Corruption1.trc", 16, 4, 4, LRU, 4.0, 12, 20, 10, 1.0, 10.5, 26.5, 76.61, 8.7706
"Corruption1.trc", 16, 4, 8, RR, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 93.56, 12.727533333333334
"Corruption1.trc", 16, 4, 8, RND, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 89.55, 5.638866666666667
"Corruption1.trc", 16, 4, 8, LRU, 4.0, 12, 21, 9, 0.5, 11.0, 27.0, 76.61, 8.7706
"Corruption1.trc", 16, 16, 1, RR, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 96.04, 7.254333333333333
"Corruption1.trc", 16, 16, 1, RND, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 96.47, 6.694333333333334
"Corruption1.trc", 16, 16, 1, LRU, 1.0, 10, 18, 10, 1.0, 2.375, 18.375, 92.69, 21.3788
"Corruption1.trc", 16, 16, 2, RR, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 96.48, 8.577733333333333
"Corruption1.trc", 16, 16, 2, RND, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 96.57, 6.6
"Corruption1.trc", 16, 16, 2, LRU, 1.0, 10, 19, 9, 0.5, 2.5, 18.5, 92.69, 21.3788
"Corruption1.trc", 16, 16, 4, RR, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 97.05, 11.032133333333332
"Corruption1.trc", 16, 16, 4, RND, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 96.58, 6.588866666666667
"Corruption1.trc", 16, 16, 4, LRU, 1.0, 10, 20, 8, 0.25, 2.625, 18.625, 92.69, 21.3788
"Corruption1.trc", 16, 16, 8, RR, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 97.65, 15.6044
"Corruption1.trc", 16, 16, 8, RND, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 96.54, 6.6316
"Corruption1.trc", 16, 16, 8, LRU, 1.0, 10, 21, 7, 0.125, 2.75, 18.75, 92.69, 21.3788
"Corruption1.trc", 16, 64, 1, RR, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.73, 9.878666666666666
"Corruption1.trc", 16, 64, 1, RND, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.79, 9.214533333333334
"Corruption1.trc", 16, 64, 1, LRU, 0.25, 8, 18, 8, 0.25, 0.59375, 16.59375, 98.00, 68.2428
"Corruption1.trc", 16, 64, 2, RR, 0.25, 8, 19, 7, 0.125, 0.625, 16.625, 98.80, 11.861066666666666
